deal_value,calls,emails,meetings,stage,industry,company_size,won
12268.41,2,10,0,LOST,TECHNOLOGY,MEDIUM,0
3098.46,4,12,0,CONTACTED,HEALTHCARE,LARGE,0
6377.67,0,3,0,NEW,TECHNOLOGY,MEDIUM,0
2088.1,7,2,0,CONTACTED,HEALTHCARE,MEDIUM,0
31237.59,0,3,1,CONTACTED,EDUCATION,LARGE,0
1927.47,4,7,1,QUALIFIED,TECHNOLOGY,SMALL,0
2484.59,0,10,2,NEW,TECHNOLOGY,SMALL,0
3642.59,0,0,0,NEW,OTHER,MEDIUM,0
1597.28,1,1,0,CONTACTED,FINANCE,MEDIUM,0
16070.53,5,3,1,LOST,TECHNOLOGY,LARGE,0
2215.92,0,0,0,NEW,OTHER,SMALL,0
3003.99,0,1,0,NEW,TECHNOLOGY,SMALL,0
1006.35,4,0,0,NEW,EDUCATION,SMALL,0
3021.57,4,6,1,LOST,OTHER,SMALL,0
1307.75,0,2,0,NEW,TECHNOLOGY,SMALL,0
6108.7,3,2,0,CONTACTED,TECHNOLOGY,MEDIUM,0
1401.16,6,4,0,NEW,TECHNOLOGY,SMALL,0
5482.42,7,5,0,LOST,FINANCE,MEDIUM,0
2824.08,0,2,0,LOST,TECHNOLOGY,SMALL,0
2353.81,9,10,3,NEGOCIATION,EDUCATION,MEDIUM,1
1286.97,1,6,2,NEW,TECHNOLOGY,SMALL,0
1983.23,1,0,0,QUALIFIED,HEALTHCARE,SMALL,0
6007.67,6,2,0,CONTACTED,OTHER,SMALL,0
12037.32,0,15,0,CONTACTED,OTHER,LARGE,0
16715.31,0,6,1,QUALIFIED,HEALTHCARE,MEDIUM,0
4925.65,6,12,0,NEW,FINANCE,SMALL,0
1722.18,10,18,6,WON,HEALTHCARE,SMALL,1
17877.41,0,1,1,CONTACTED,HEALTHCARE,LARGE,0
1279.17,4,0,0,NEW,FINANCE,SMALL,0
1747.43,6,6,2,QUALIFIED,TECHNOLOGY,SMALL,0
2113.22,4,3,0,QUALIFIED,OTHER,MEDIUM,0
20881.79,2,4,0,NEW,FINANCE,LARGE,0
3821.66,4,6,0,CONTACTED,TECHNOLOGY,SMALL,0
1332.03,8,17,2,PROPOSITION,FINANCE,SMALL,1
18610.72,10,0,0,NEW,FINANCE,LARGE,0
772.34,5,3,0,LOST,OTHER,SMALL,0
2179.89,7,7,0,LOST,EDUCATION,SMALL,0
5759.98,1,6,1,NEW,OTHER,MEDIUM,0
23030.89,0,0,0,QUALIFIED,TECHNOLOGY,LARGE,0
1622.28,0,4,1,CONTACTED,FINANCE,SMALL,0
17945.05,3,5,0,LOST,FINANCE,LARGE,0
6641.81,1,11,1,NEW,TECHNOLOGY,MEDIUM,0
1782.18,3,2,0,CONTACTED,TECHNOLOGY,SMALL,0
27459.85,5,23,2,WON,OTHER,LARGE,1
2013.22,4,9,2,NEW,TECHNOLOGY,SMALL,0
3170.72,15,20,3,NEGOCIATION,HEALTHCARE,SMALL,1
7377.55,2,4,1,NEW,TECHNOLOGY,MEDIUM,0
1991.08,6,1,0,NEW,TECHNOLOGY,SMALL,0
3863.05,3,8,0,QUALIFIED,TECHNOLOGY,SMALL,0
2230.84,3,3,0,NEW,OTHER,SMALL,0
3471.98,2,8,0,QUALIFIED,OTHER,SMALL,0
7073.89,8,22,7,WON,OTHER,MEDIUM,1
1627.58,0,7,1,CONTACTED,FINANCE,MEDIUM,0
54906.35,3,6,1,CONTACTED,TECHNOLOGY,LARGE,0
1934.47,0,3,0,NEW,HEALTHCARE,SMALL,0
1761.68,6,0,1,QUALIFIED,FINANCE,SMALL,0
2081.15,8,19,0,NEGOCIATION,OTHER,SMALL,1
1521.59,4,4,1,QUALIFIED,TECHNOLOGY,SMALL,0
2025.38,2,5,0,NEW,FINANCE,SMALL,0
3445.67,7,8,0,CONTACTED,TECHNOLOGY,MEDIUM,0
53744.18,9,29,4,PROPOSITION,FINANCE,LARGE,1
20342.92,6,6,1,NEW,EDUCATION,LARGE,0
1493.25,1,6,0,QUALIFIED,FINANCE,SMALL,0
11528.21,13,15,4,WON,FINANCE,LARGE,1
2068.1,3,4,4,CONTACTED,FINANCE,SMALL,0
1985.36,5,2,0,QUALIFIED,FINANCE,SMALL,0
28908.68,5,0,0,LOST,OTHER,LARGE,0
2653.54,4,1,1,NEW,OTHER,MEDIUM,0
811.93,3,6,0,CONTACTED,OTHER,SMALL,0
2472.03,5,4,0,NEW,OTHER,SMALL,0
3798.35,20,20,3,PROPOSITION,FINANCE,SMALL,1
2654.97,0,4,0,CONTACTED,EDUCATION,MEDIUM,0
4002.68,4,2,0,LOST,FINANCE,SMALL,0
26869.25,0,3,0,NEW,TECHNOLOGY,LARGE,0
1801.67,8,11,2,NEGOCIATION,OTHER,SMALL,1
1482.12,6,11,0,CONTACTED,TECHNOLOGY,SMALL,0
904.82,5,2,0,CONTACTED,OTHER,SMALL,0
8889.6,4,5,1,CONTACTED,FINANCE,MEDIUM,0
1226.84,1,8,2,LOST,HEALTHCARE,SMALL,0
3078.25,9,0,0,CONTACTED,EDUCATION,MEDIUM,0
44105.88,6,0,1,CONTACTED,OTHER,LARGE,0
5895.31,2,3,0,QUALIFIED,HEALTHCARE,LARGE,0
1970.1,8,4,0,CONTACTED,HEALTHCARE,MEDIUM,0
21748.63,5,0,1,QUALIFIED,TECHNOLOGY,LARGE,0
5860.39,0,9,0,CONTACTED,HEALTHCARE,MEDIUM,0
6573.76,1,8,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1554.8,0,6,0,CONTACTED,EDUCATION,SMALL,0
6407.25,6,14,0,CONTACTED,HEALTHCARE,SMALL,0
1613.33,5,12,0,NEW,EDUCATION,SMALL,0
1610.99,1,2,0,NEW,TECHNOLOGY,SMALL,0
1213.79,4,2,0,CONTACTED,TECHNOLOGY,SMALL,0
24022.23,2,0,0,LOST,EDUCATION,LARGE,0
2458.93,1,9,0,LOST,TECHNOLOGY,SMALL,0
3300.37,9,19,6,NEGOCIATION,TECHNOLOGY,SMALL,1
2011.08,8,5,0,NEW,TECHNOLOGY,MEDIUM,0
1598.79,0,8,1,NEW,OTHER,SMALL,0
2260.52,3,10,1,NEW,EDUCATION,SMALL,0
2424.86,17,18,2,PROPOSITION,FINANCE,SMALL,1
1813.97,5,3,1,NEW,TECHNOLOGY,SMALL,0
2371.34,0,0,0,NEW,FINANCE,SMALL,0
3024.86,4,0,1,CONTACTED,OTHER,MEDIUM,0
12515.75,0,7,1,NEW,EDUCATION,MEDIUM,0
2969.99,5,3,1,NEW,TECHNOLOGY,SMALL,0
922.91,8,9,2,CONTACTED,TECHNOLOGY,SMALL,0
1056.22,16,23,1,PROPOSITION,TECHNOLOGY,SMALL,1
2622.4,0,7,1,NEW,EDUCATION,MEDIUM,0
2537.63,10,4,1,CONTACTED,OTHER,SMALL,0
951.12,9,25,5,PROPOSITION,TECHNOLOGY,SMALL,1
4029.45,0,0,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2269.58,6,3,0,CONTACTED,TECHNOLOGY,SMALL,0
1749.21,6,6,1,NEW,OTHER,SMALL,0
2057.91,5,7,0,NEW,TECHNOLOGY,SMALL,0
10445.62,0,3,0,NEW,OTHER,LARGE,0
33402.9,5,6,0,NEW,HEALTHCARE,LARGE,0
3401.84,10,25,5,WON,FINANCE,MEDIUM,1
1537.16,2,5,0,QUALIFIED,TECHNOLOGY,SMALL,0
5668.27,1,6,0,NEW,TECHNOLOGY,MEDIUM,0
23674.52,14,28,2,WON,HEALTHCARE,LARGE,1
22399.32,0,3,2,NEW,OTHER,LARGE,0
1242.26,0,5,0,NEW,HEALTHCARE,SMALL,0
4106.27,0,4,0,NEW,HEALTHCARE,MEDIUM,0
1810.02,4,0,1,QUALIFIED,TECHNOLOGY,SMALL,0
909.1,6,4,0,LOST,OTHER,SMALL,0
3723.73,11,19,2,WON,OTHER,MEDIUM,1
2194.79,3,6,1,NEW,TECHNOLOGY,SMALL,0
9007.33,0,10,0,LOST,OTHER,LARGE,0
3223.72,0,5,0,NEW,HEALTHCARE,SMALL,0
10527.73,3,5,0,NEW,HEALTHCARE,MEDIUM,0
9213.22,4,7,0,NEW,EDUCATION,LARGE,0
56973.06,2,9,0,NEW,OTHER,LARGE,0
1682.79,16,25,4,PROPOSITION,EDUCATION,SMALL,1
2228.89,0,6,0,NEW,TECHNOLOGY,SMALL,0
3648.27,1,5,0,CONTACTED,FINANCE,MEDIUM,0
2868.44,7,2,0,NEW,OTHER,SMALL,0
29268.46,5,5,0,NEW,TECHNOLOGY,LARGE,0
12457.68,0,0,0,QUALIFIED,FINANCE,LARGE,0
1009.69,0,0,0,NEW,FINANCE,SMALL,0
871.18,8,4,1,CONTACTED,FINANCE,SMALL,0
1986.18,3,0,1,NEW,HEALTHCARE,SMALL,0
32883.62,2,3,0,LOST,OTHER,LARGE,0
2503.59,3,2,0,NEW,TECHNOLOGY,SMALL,0
1704.47,1,2,0,QUALIFIED,TECHNOLOGY,SMALL,0
1013.84,13,5,5,NEGOCIATION,TECHNOLOGY,SMALL,1
3264.15,0,4,0,LOST,OTHER,MEDIUM,0
3216.9,0,6,3,CONTACTED,HEALTHCARE,SMALL,0
1418.97,5,5,1,CONTACTED,TECHNOLOGY,SMALL,0
24352.56,3,3,1,NEW,OTHER,LARGE,0
10373.86,0,7,3,CONTACTED,OTHER,LARGE,0
6014.63,0,9,1,CONTACTED,OTHER,MEDIUM,0
1438.21,0,2,0,CONTACTED,OTHER,SMALL,0
3051.4,4,8,0,NEW,TECHNOLOGY,SMALL,0
7817.61,8,0,0,CONTACTED,OTHER,MEDIUM,0
1411.13,3,13,1,NEW,FINANCE,SMALL,0
20157.57,0,10,0,LOST,OTHER,LARGE,0
3530.98,7,3,0,CONTACTED,EDUCATION,MEDIUM,0
889.17,5,2,0,CONTACTED,OTHER,SMALL,0
12085.85,6,0,0,LOST,EDUCATION,LARGE,0
25304.87,3,5,0,LOST,TECHNOLOGY,LARGE,0
2127.34,2,2,0,QUALIFIED,HEALTHCARE,SMALL,0
5372.93,4,21,3,WON,OTHER,MEDIUM,1
1554.85,5,7,0,NEW,OTHER,SMALL,0
2882.85,7,2,0,CONTACTED,TECHNOLOGY,SMALL,0
1866.41,0,5,0,CONTACTED,TECHNOLOGY,SMALL,0
7494.71,14,20,4,WON,TECHNOLOGY,MEDIUM,1
6363.65,0,4,0,QUALIFIED,EDUCATION,LARGE,0
467.11,4,8,0,LOST,OTHER,MEDIUM,0
2083.69,0,14,0,NEW,TECHNOLOGY,SMALL,0
2090.46,10,19,3,NEGOCIATION,HEALTHCARE,MEDIUM,1
1625.83,0,4,0,NEW,OTHER,SMALL,0
17828.12,11,14,2,NEGOCIATION,EDUCATION,LARGE,1
3998.6,3,5,0,NEW,HEALTHCARE,SMALL,0
2208.34,4,2,0,NEW,HEALTHCARE,SMALL,0
1964.38,6,2,1,NEW,HEALTHCARE,SMALL,0
8120.89,2,3,1,NEW,TECHNOLOGY,MEDIUM,0
2173.84,2,9,0,CONTACTED,HEALTHCARE,SMALL,0
3734.59,15,21,4,WON,EDUCATION,MEDIUM,1
3089.42,0,1,1,CONTACTED,OTHER,SMALL,0
1038.08,5,6,0,CONTACTED,HEALTHCARE,SMALL,0
2125.21,3,7,1,NEW,OTHER,SMALL,0
7455.45,0,9,0,NEW,TECHNOLOGY,LARGE,0
25406.51,7,10,0,NEW,FINANCE,LARGE,0
1991.2,1,6,1,LOST,TECHNOLOGY,SMALL,0
4180.67,3,6,0,NEW,TECHNOLOGY,SMALL,0
826.76,3,10,0,LOST,EDUCATION,SMALL,0
3427.09,0,1,1,NEW,OTHER,MEDIUM,0
2728.05,0,6,2,QUALIFIED,TECHNOLOGY,SMALL,0
27853.73,4,8,1,NEW,FINANCE,LARGE,0
24989.56,0,11,0,LOST,OTHER,LARGE,0
1120.95,8,1,1,CONTACTED,TECHNOLOGY,SMALL,0
1345.59,10,19,6,NEGOCIATION,HEALTHCARE,SMALL,1
52655.64,1,5,2,NEW,EDUCATION,LARGE,0
4765.2,3,3,0,NEW,HEALTHCARE,MEDIUM,0
2181.31,9,4,0,NEW,TECHNOLOGY,SMALL,0
1706.85,11,22,5,WON,FINANCE,SMALL,1
1000.7,2,4,0,LOST,OTHER,SMALL,0
2883.92,5,0,0,CONTACTED,HEALTHCARE,SMALL,0
2325.33,1,0,0,LOST,TECHNOLOGY,SMALL,0
5726.26,0,6,3,NEW,OTHER,SMALL,0
2672.18,7,10,1,NEW,TECHNOLOGY,MEDIUM,0
2727.9,0,6,0,NEW,EDUCATION,SMALL,0
938.45,3,7,1,LOST,TECHNOLOGY,SMALL,0
1956.03,4,5,1,CONTACTED,OTHER,SMALL,0
8829.94,7,4,0,NEW,FINANCE,MEDIUM,0
5164.2,0,6,0,CONTACTED,FINANCE,LARGE,0
1631.95,7,3,1,NEW,TECHNOLOGY,SMALL,0
1364.3,5,10,0,CONTACTED,FINANCE,SMALL,0
13475.52,2,9,0,LOST,OTHER,LARGE,0
2192.08,1,11,1,LOST,OTHER,SMALL,0
3166.38,9,19,3,WON,FINANCE,SMALL,1
1691.48,9,10,0,CONTACTED,FINANCE,SMALL,0
2003.68,7,3,0,NEW,EDUCATION,SMALL,0
1914.39,10,26,4,PROPOSITION,OTHER,SMALL,1
22054.29,0,3,1,NEW,HEALTHCARE,LARGE,0
2556.5,0,3,0,LOST,FINANCE,MEDIUM,0
3147.05,0,1,0,LOST,FINANCE,SMALL,0
27082.33,0,12,0,CONTACTED,EDUCATION,LARGE,0
2202.7,1,8,0,NEW,TECHNOLOGY,SMALL,0
1208.03,0,0,2,QUALIFIED,HEALTHCARE,SMALL,0
3731.14,2,3,0,NEW,FINANCE,MEDIUM,0
4421.88,8,12,1,NEW,OTHER,MEDIUM,0
839.61,5,6,0,CONTACTED,TECHNOLOGY,SMALL,0
777.42,4,0,0,NEW,HEALTHCARE,SMALL,0
3427.38,6,0,2,LOST,FINANCE,MEDIUM,0
6724.5,8,3,0,NEW,HEALTHCARE,MEDIUM,0
3321.32,0,2,1,LOST,TECHNOLOGY,MEDIUM,0
1086.37,5,7,0,LOST,HEALTHCARE,SMALL,0
1203.1,3,2,0,CONTACTED,HEALTHCARE,SMALL,0
1439.9,0,5,0,NEW,HEALTHCARE,SMALL,0
1514.85,1,7,0,NEW,HEALTHCARE,SMALL,0
100294.39,0,8,2,LOST,EDUCATION,LARGE,0
3063.49,4,1,1,NEW,OTHER,SMALL,0
3018.11,10,19,5,WON,TECHNOLOGY,SMALL,1
9908.5,6,22,0,NEGOCIATION,OTHER,MEDIUM,1
1097.28,0,3,1,QUALIFIED,FINANCE,SMALL,0
981.24,2,23,2,WON,TECHNOLOGY,SMALL,1
2529.76,7,2,0,NEW,TECHNOLOGY,MEDIUM,0
56058.68,1,4,0,QUALIFIED,FINANCE,LARGE,0
3539.3,2,1,0,NEW,OTHER,MEDIUM,0
967.12,3,0,1,QUALIFIED,EDUCATION,SMALL,0
3794.86,1,2,0,NEW,OTHER,MEDIUM,0
4259.2,3,7,0,LOST,HEALTHCARE,MEDIUM,0
2067.73,5,5,0,CONTACTED,FINANCE,SMALL,0
2049.75,0,5,0,LOST,TECHNOLOGY,SMALL,0
12335.96,0,1,1,LOST,FINANCE,LARGE,0
2547.4,0,0,0,NEW,FINANCE,SMALL,0
3349.22,2,5,0,LOST,TECHNOLOGY,MEDIUM,0
1672.14,8,7,0,CONTACTED,TECHNOLOGY,SMALL,0
2548.82,4,12,0,CONTACTED,HEALTHCARE,SMALL,0
1311.71,11,25,0,PROPOSITION,EDUCATION,SMALL,1
3492.56,3,0,0,NEW,OTHER,MEDIUM,0
2430.46,8,4,0,NEW,OTHER,SMALL,0
2937.63,7,17,5,PROPOSITION,HEALTHCARE,MEDIUM,1
3901.53,1,0,1,CONTACTED,FINANCE,MEDIUM,0
6859.88,5,5,0,LOST,HEALTHCARE,MEDIUM,0
92768.71,1,1,0,NEW,OTHER,LARGE,0
7067.36,9,4,0,NEW,TECHNOLOGY,MEDIUM,0
2290.03,0,1,1,NEW,FINANCE,SMALL,0
31938.3,12,16,0,WON,OTHER,LARGE,1
2581.4,4,0,0,LOST,FINANCE,MEDIUM,0
1915.62,3,2,1,LOST,HEALTHCARE,SMALL,0
1781.33,2,11,0,CONTACTED,HEALTHCARE,SMALL,0
5960.74,3,2,0,CONTACTED,TECHNOLOGY,MEDIUM,0
1916.5,3,2,0,QUALIFIED,FINANCE,SMALL,0
6172.26,1,0,0,NEW,FINANCE,MEDIUM,0
1547.3,0,4,0,QUALIFIED,TECHNOLOGY,SMALL,0
1861.81,2,9,0,NEW,TECHNOLOGY,SMALL,0
2352.66,6,9,1,CONTACTED,OTHER,MEDIUM,0
1540.78,13,25,5,NEGOCIATION,TECHNOLOGY,SMALL,1
3624.3,14,18,0,WON,HEALTHCARE,SMALL,1
5950.82,6,0,0,LOST,TECHNOLOGY,MEDIUM,0
1789.23,2,1,0,CONTACTED,OTHER,SMALL,0
15331.64,13,16,5,NEGOCIATION,TECHNOLOGY,MEDIUM,1
2172.21,7,5,0,CONTACTED,FINANCE,MEDIUM,0
2525.83,4,7,0,NEW,OTHER,MEDIUM,0
4257.15,9,3,0,LOST,OTHER,SMALL,0
1850.07,2,21,1,WON,TECHNOLOGY,SMALL,1
4249.05,3,7,0,QUALIFIED,OTHER,MEDIUM,0
9514.35,1,4,0,CONTACTED,FINANCE,LARGE,0
6429.28,2,0,0,NEW,FINANCE,MEDIUM,0
6813.6,5,0,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
1046.03,16,19,3,NEGOCIATION,TECHNOLOGY,SMALL,1
1685.58,6,0,1,QUALIFIED,EDUCATION,SMALL,0
1528.81,4,9,1,NEW,FINANCE,SMALL,0
2054.91,5,6,0,NEW,FINANCE,SMALL,0
1033.16,2,7,0,NEW,EDUCATION,SMALL,0
52910.82,3,0,0,LOST,OTHER,LARGE,0
2858.1,5,5,0,NEW,TECHNOLOGY,SMALL,0
1507.81,7,8,0,LOST,HEALTHCARE,SMALL,0
1622.61,2,4,0,NEW,TECHNOLOGY,SMALL,0
20020.35,9,15,1,NEW,OTHER,LARGE,0
3081.02,0,2,0,NEW,EDUCATION,MEDIUM,0
3766.65,2,4,0,NEW,OTHER,MEDIUM,0
18229.76,1,11,0,LOST,TECHNOLOGY,LARGE,0
4049.85,5,8,0,LOST,TECHNOLOGY,SMALL,0
8673.01,0,10,0,NEW,TECHNOLOGY,MEDIUM,0
2885.14,21,27,3,WON,TECHNOLOGY,SMALL,1
2175.39,6,0,0,NEW,TECHNOLOGY,SMALL,0
2513.93,4,2,0,NEW,OTHER,MEDIUM,0
4793.93,1,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
2937.29,2,6,0,CONTACTED,TECHNOLOGY,SMALL,0
963.78,0,3,0,QUALIFIED,OTHER,SMALL,0
7200.69,0,0,0,CONTACTED,FINANCE,MEDIUM,0
5775.06,5,2,1,NEW,OTHER,SMALL,0
3074.53,2,11,2,CONTACTED,TECHNOLOGY,SMALL,0
3666.58,0,2,2,QUALIFIED,FINANCE,SMALL,0
2016.6,1,3,0,CONTACTED,TECHNOLOGY,SMALL,0
8784.63,5,11,1,NEW,TECHNOLOGY,MEDIUM,0
1262.78,0,9,0,NEW,OTHER,SMALL,0
2691.71,0,15,1,QUALIFIED,TECHNOLOGY,SMALL,0
7278.16,7,4,0,NEW,HEALTHCARE,MEDIUM,0
26982.34,3,0,1,CONTACTED,FINANCE,LARGE,0
3491.21,2,5,0,NEW,FINANCE,SMALL,0
1381.06,3,0,0,NEW,OTHER,SMALL,0
1646.61,0,3,0,QUALIFIED,TECHNOLOGY,SMALL,0
5204.49,5,0,2,CONTACTED,EDUCATION,MEDIUM,0
2649.78,6,0,0,NEW,OTHER,MEDIUM,0
5631.66,4,5,0,CONTACTED,HEALTHCARE,MEDIUM,0
6612.71,4,8,1,CONTACTED,OTHER,LARGE,0
9211.18,5,18,4,WON,TECHNOLOGY,MEDIUM,1
5054.24,2,0,0,NEW,FINANCE,MEDIUM,0
1393.47,7,10,0,PROPOSITION,TECHNOLOGY,SMALL,1
1191.32,1,5,0,QUALIFIED,EDUCATION,SMALL,0
18690.95,1,1,1,NEW,OTHER,LARGE,0
2550.72,1,8,1,NEW,TECHNOLOGY,SMALL,0
2377.65,1,4,0,NEW,EDUCATION,SMALL,0
3218.52,5,6,0,NEW,TECHNOLOGY,MEDIUM,0
1184.39,1,3,0,CONTACTED,HEALTHCARE,SMALL,0
7289.13,3,14,0,CONTACTED,FINANCE,MEDIUM,0
3186.22,3,5,0,NEW,OTHER,MEDIUM,0
1863.02,8,11,0,CONTACTED,HEALTHCARE,SMALL,0
5293.59,16,16,5,WON,FINANCE,MEDIUM,1
2113.35,2,4,0,CONTACTED,TECHNOLOGY,SMALL,0
2777.02,12,29,1,PROPOSITION,TECHNOLOGY,SMALL,1
2303.59,0,1,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1561.35,8,1,0,CONTACTED,TECHNOLOGY,MEDIUM,0
3496.55,6,2,0,NEW,OTHER,MEDIUM,0
4450.47,1,4,0,NEW,HEALTHCARE,SMALL,0
16536.15,4,13,0,LOST,HEALTHCARE,MEDIUM,0
4516.93,2,3,0,NEW,TECHNOLOGY,SMALL,0
19243.2,1,0,0,NEW,OTHER,LARGE,0
741.7,0,7,0,NEW,EDUCATION,SMALL,0
1204.93,6,0,0,NEW,TECHNOLOGY,MEDIUM,0
1330.06,5,7,0,NEW,EDUCATION,SMALL,0
1637.56,0,5,0,NEW,HEALTHCARE,SMALL,0
3464.46,9,1,0,LOST,TECHNOLOGY,SMALL,0
40435.52,5,0,1,QUALIFIED,FINANCE,LARGE,0
5633.26,0,1,0,NEW,FINANCE,MEDIUM,0
11814.8,6,0,0,NEW,TECHNOLOGY,LARGE,0
1118.35,5,4,1,NEW,OTHER,SMALL,0
2053.01,7,11,1,CONTACTED,OTHER,SMALL,0
2561.95,0,0,0,CONTACTED,EDUCATION,SMALL,0
6217.53,2,6,1,NEW,FINANCE,MEDIUM,0
1077.83,3,5,0,LOST,FINANCE,SMALL,0
34733.76,2,4,0,CONTACTED,EDUCATION,LARGE,0
29677.3,10,3,0,CONTACTED,HEALTHCARE,LARGE,0
10410.12,3,7,0,LOST,TECHNOLOGY,LARGE,0
3069.92,9,22,3,WON,HEALTHCARE,MEDIUM,1
7428.64,4,3,0,NEW,OTHER,MEDIUM,0
4269.69,0,5,1,CONTACTED,FINANCE,MEDIUM,0
4002.1,3,15,0,CONTACTED,TECHNOLOGY,SMALL,0
6638.74,2,1,0,NEW,OTHER,MEDIUM,0
1417.55,3,7,0,LOST,TECHNOLOGY,SMALL,0
1798.84,0,7,0,NEW,TECHNOLOGY,SMALL,0
1866.26,0,1,0,NEW,TECHNOLOGY,SMALL,0
1256.15,2,4,0,CONTACTED,FINANCE,SMALL,0
1145.63,1,0,1,NEW,OTHER,SMALL,0
2567.52,2,6,0,NEW,HEALTHCARE,SMALL,0
8161.34,0,8,0,NEW,TECHNOLOGY,MEDIUM,0
2445.22,1,9,0,NEW,OTHER,SMALL,0
12200.0,9,3,0,CONTACTED,OTHER,MEDIUM,0
1379.0,6,1,1,NEW,OTHER,SMALL,0
13420.82,3,8,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2862.49,0,6,1,CONTACTED,FINANCE,MEDIUM,0
2676.83,6,3,0,QUALIFIED,OTHER,MEDIUM,0
1709.62,5,6,0,NEW,OTHER,MEDIUM,0
1446.79,3,3,0,CONTACTED,TECHNOLOGY,SMALL,0
3632.83,4,18,1,WON,TECHNOLOGY,MEDIUM,1
2351.88,3,1,1,QUALIFIED,FINANCE,SMALL,0
2042.53,6,4,0,CONTACTED,OTHER,SMALL,0
2402.38,5,1,0,CONTACTED,HEALTHCARE,MEDIUM,0
1485.69,1,8,0,NEW,FINANCE,SMALL,0
3932.86,2,1,0,CONTACTED,TECHNOLOGY,MEDIUM,0
1693.26,5,5,0,CONTACTED,EDUCATION,MEDIUM,0
1107.13,11,20,3,PROPOSITION,OTHER,SMALL,1
1229.78,10,19,6,NEGOCIATION,FINANCE,SMALL,1
3702.68,0,3,0,CONTACTED,OTHER,SMALL,0
25185.29,0,13,0,QUALIFIED,OTHER,LARGE,0
7312.21,2,4,0,NEW,TECHNOLOGY,MEDIUM,0
854.64,3,9,0,NEW,HEALTHCARE,SMALL,0
3284.95,11,6,0,CONTACTED,TECHNOLOGY,SMALL,0
10728.52,8,3,0,NEW,OTHER,MEDIUM,0
1481.77,7,6,0,CONTACTED,HEALTHCARE,MEDIUM,0
1270.72,4,5,0,NEW,HEALTHCARE,SMALL,0
2316.66,10,4,0,CONTACTED,OTHER,SMALL,0
34581.42,4,12,0,NEW,FINANCE,LARGE,0
1287.88,5,10,0,LOST,OTHER,SMALL,0
1551.92,2,6,1,NEW,HEALTHCARE,SMALL,0
14498.98,13,18,4,NEGOCIATION,TECHNOLOGY,LARGE,1
5251.4,6,13,0,NEW,EDUCATION,MEDIUM,0
3289.82,0,9,0,NEW,OTHER,SMALL,0
1229.64,17,23,4,WON,FINANCE,SMALL,1
2982.18,5,3,0,NEW,OTHER,SMALL,0
1223.12,7,2,1,LOST,OTHER,SMALL,0
12169.17,2,9,0,CONTACTED,TECHNOLOGY,LARGE,0
2722.48,7,10,0,NEW,OTHER,SMALL,0
8545.51,4,6,1,CONTACTED,TECHNOLOGY,MEDIUM,0
39974.1,0,6,1,NEW,TECHNOLOGY,LARGE,0
936.45,3,2,1,CONTACTED,TECHNOLOGY,SMALL,0
1432.28,0,11,0,NEW,OTHER,SMALL,0
8052.95,9,8,1,QUALIFIED,EDUCATION,MEDIUM,0
22676.38,3,4,0,CONTACTED,TECHNOLOGY,LARGE,0
2580.62,3,10,0,LOST,FINANCE,MEDIUM,0
2273.69,0,1,0,NEW,HEALTHCARE,SMALL,0
3200.67,14,5,0,NEW,TECHNOLOGY,MEDIUM,0
14424.95,0,10,1,NEW,OTHER,MEDIUM,0
64951.04,2,10,0,NEW,OTHER,LARGE,0
2445.61,8,23,0,PROPOSITION,HEALTHCARE,SMALL,1
11121.15,1,8,0,LOST,OTHER,MEDIUM,0
23048.45,3,7,1,NEW,FINANCE,LARGE,0
2651.07,7,0,0,LOST,OTHER,SMALL,0
3785.22,9,11,2,WON,EDUCATION,SMALL,1
2044.17,8,4,0,QUALIFIED,HEALTHCARE,SMALL,0
1591.46,0,2,0,NEW,TECHNOLOGY,SMALL,0
771.0,1,6,0,CONTACTED,OTHER,SMALL,0
20781.25,5,4,0,NEW,FINANCE,LARGE,0
2729.06,0,3,0,NEW,TECHNOLOGY,SMALL,0
2901.02,0,0,0,CONTACTED,TECHNOLOGY,SMALL,0
6651.64,0,0,1,NEW,HEALTHCARE,MEDIUM,0
1379.33,2,2,1,NEW,HEALTHCARE,SMALL,0
672.89,4,0,0,NEW,EDUCATION,SMALL,0
3651.42,1,6,1,NEW,OTHER,MEDIUM,0
17800.09,4,7,0,CONTACTED,TECHNOLOGY,LARGE,0
4073.44,6,6,0,LOST,EDUCATION,MEDIUM,0
7123.35,2,7,1,CONTACTED,TECHNOLOGY,MEDIUM,0
4879.7,7,3,0,LOST,OTHER,SMALL,0
24015.88,2,14,6,WON,OTHER,LARGE,1
1622.36,1,9,0,LOST,HEALTHCARE,SMALL,0
4206.84,4,6,0,CONTACTED,EDUCATION,MEDIUM,0
1924.06,5,0,0,LOST,FINANCE,SMALL,0
12334.98,0,9,1,LOST,FINANCE,LARGE,0
5282.31,8,7,0,NEW,OTHER,MEDIUM,0
6441.31,9,5,0,NEW,FINANCE,MEDIUM,0
2007.9,7,0,1,LOST,FINANCE,SMALL,0
2272.81,5,4,0,CONTACTED,FINANCE,SMALL,0
